Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
Q68147,Q41390,Directed,12250,,,3.0,1,0,1,Gotthard Günther,Kurt Gödel
Q68147,Q78688,Directed,12253,,,1.0,1,0,1,Gotthard Günther,Heinz von Foerster
Q68147,Q34981,Directed,12254,,,1.0,1,0,1,Gotthard Günther,Isaac Asimov
Q68147,Q2581987,Directed,12259,,,1.0,1,0,1,Gotthard Günther,Willy Hochkeppel
Q68147,Q215623,Directed,12260,,,1.0,1,0,1,Gotthard Günther,Vilém Flusser
Q68147,Q62373,Directed,12261,,,2.0,1,0,1,Gotthard Günther,Max Bense
Q68147,Q65350,Directed,12262,,,1.0,1,0,1,Gotthard Günther,Carl Friedrich von Weizsäcker
Q68147,Q57238,Directed,12273,,,1.0,1,0,1,Gotthard Günther,Niklas Luhmann
Q68147,Q76357,Directed,12274,,,1.0,1,0,1,Gotthard Günther,Jürgen Habermas
Q68147,Q130631,Directed,12275,,,1.0,1,0,1,Gotthard Günther,Jacques Derrida
Q68147,Q44845,Directed,12276,,,1.0,1,0,1,Gotthard Günther,Peter Sloterdijk
Q1329817,Q130631,Directed,12279,,,1.0,1,0,1,Elisabeth Bronfen,Jacques Derrida
Q1329817,Q311757,Directed,12280,,,1.0,1,0,1,Elisabeth Bronfen,Charles Taylor
Q1329817,Q169906,Directed,12281,,,1.0,1,0,1,Elisabeth Bronfen,Jacques Lacan
Q1329817,Q725020,Directed,12282,,,2.0,1,0,1,Elisabeth Bronfen,Stanley Cavell
Q1329817,Q44272,Directed,12283,,,1.0,1,0,1,Elisabeth Bronfen,Michel Foucault
Q1329817,Q185375,Directed,12284,,,1.0,1,0,1,Elisabeth Bronfen,Mikhail Bakhtin
Q1329817,Q219368,Directed,12285,,,1.0,1,0,1,Elisabeth Bronfen,Judith Butler
Q1329817,Q92455,Directed,12286,,,1.0,1,0,1,Elisabeth Bronfen,Klaus Theweleit
Q1329817,Q639065,Directed,12287,,,1.0,1,0,1,Elisabeth Bronfen,Stephen Greenblatt
Q1329817,Q179109,Directed,12289,,,1.0,1,0,1,Elisabeth Bronfen,Roland Barthes
Q1329817,Q303,Directed,12290,,,1.0,1,0,1,Elisabeth Bronfen,Elvis Presley
Q1329817,Q128297,Directed,12292,,,1.0,1,0,1,Elisabeth Bronfen,Maria Callas
Q1329817,Q4616,Directed,12294,,,1.0,1,0,1,Elisabeth Bronfen,Marilyn Monroe
Q1329817,Q5603,Directed,12295,,,1.0,1,0,1,Elisabeth Bronfen,Andy Warhol
Q1329817,Q153965,Directed,12296,,,1.0,1,0,1,Elisabeth Bronfen,Joseph Beuys
Q1329817,Q242308,Directed,12300,,,1.0,1,0,1,Elisabeth Bronfen,Francesca Woodman
Q1329817,Q133054,Directed,12302,,,1.0,1,0,1,Elisabeth Bronfen,Sylvia Plath
Q158030,Q373036,Directed,12304,,,5.0,2,0,1,Cornelius Castoriadis locus,Claude Lefort
Q158030,Q322311,Directed,12305,,,1.0,1,0,1,Cornelius Castoriadis locus,Raniero Panzieri
Q158030,Q370389,Directed,12306,,,1.0,1,0,1,Cornelius Castoriadis locus,Louis Marin
Q158030,Q459094,Directed,12307,,,4.0,2,0,1,Cornelius Castoriadis locus,Piera Aulagnier
Q158030,Q130631,Directed,12308,,,2.0,2,0,1,Cornelius Castoriadis locus,Jacques Derrida
Q158030,Q923743,Directed,12309,,,1.0,1,0,1,Cornelius Castoriadis locus,Simon Critchley
Q158030,Q76357,Directed,12310,,,4.0,2,0,1,Cornelius Castoriadis locus,Jürgen Habermas
Q158030,Q169906,Directed,12311,,,4.0,3,0,1,Cornelius Castoriadis locus,Jacques Lacan
Q158030,Q68446,Directed,12312,,,1.0,1,0,1,Cornelius Castoriadis locus,Ernst Tugendhat
Q158030,Q213992,Directed,12313,,,2.0,2,0,1,Cornelius Castoriadis locus,Jacques Le Goff
Q158030,Q71811,Directed,12314,,,1.0,1,0,1,Cornelius Castoriadis locus,Bernhard Waldenfels
Q158030,Q449223,Directed,12315,,,2.0,2,0,1,Cornelius Castoriadis locus,Nicole Loraux
Q158030,Q271295,Directed,12316,,,2.0,2,0,1,Cornelius Castoriadis locus,Georges Duby
Q158030,Q3311452,Directed,12317,,,1.0,1,0,1,Cornelius Castoriadis locus,Michelle Perrot
Q158030,Q205185,Directed,12318,,,2.0,2,0,1,Cornelius Castoriadis locus,Pierre Vidal-Naquet
Q158030,Q102106,Directed,12319,,,1.0,1,0,1,Cornelius Castoriadis locus,Stephan Moebius
Q158030,Q317880,Directed,12322,,,5.0,2,0,1,Cornelius Castoriadis locus,Edgar Morin
Q158030,Q2475630,Directed,12324,,,1.0,1,0,1,Cornelius Castoriadis locus,Ulrich Bröckling
Q158030,Q60735,Directed,12325,,,3.0,2,0,1,Cornelius Castoriadis locus,Axel Honneth
Q158030,Q72453,Directed,12328,,,2.0,2,0,1,Cornelius Castoriadis locus,Hans Joas
Q221697,Q9049,Directed,12330,,,3.0,2,0,1,Hilary Putnam,Noam Chomsky
Q221697,Q170147,Directed,12331,,,9.0,5,0,1,Hilary Putnam,Hans Reichenbach
Q221697,Q76519,Directed,12332,,,6.0,3,0,1,Hilary Putnam,Rudolf Carnap
Q221697,Q214969,Directed,12334,,,6.0,4,0,1,Hilary Putnam,Willard Van Orman Quine
Q221697,Q272615,Directed,12336,,,3.0,2,0,1,Hilary Putnam,J. L. Austin
Q221697,Q342646,Directed,12337,,,2.0,2,0,1,Hilary Putnam,Michael Dummett
Q221697,Q1365026,Directed,12338,,,3.0,2,0,1,Hilary Putnam,James F. Conant
Q221697,Q1396649,Directed,12339,,,4.0,2,0,1,Hilary Putnam,Paul Benacerraf
Q221697,Q1687784,Directed,12340,,,1.0,1,0,1,Hilary Putnam,Jerrold Katz
Q221697,Q319186,Directed,12341,,,8.0,3,0,1,Hilary Putnam,Jerry Fodor
Q221697,Q311776,Directed,12342,,,1.0,1,0,1,Hilary Putnam,Paul Grice
Q221697,Q725020,Directed,12343,,,1.0,1,0,1,Hilary Putnam,Stanley Cavell
Q221697,Q1252398,Directed,12344,,,1.0,1,0,1,Hilary Putnam,John McDowell
Q221697,Q215258,Directed,12345,,,3.0,2,0,1,Hilary Putnam,Richard Rorty
Q221697,Q130631,Directed,12346,,,1.0,1,0,1,Hilary Putnam,Jacques Derrida
Q221697,Q78497,Directed,12347,,,1.0,1,0,1,Hilary Putnam,Paul Feyerabend
Q221697,Q311772,Directed,12348,,,6.0,4,0,1,Hilary Putnam,Donald Davidson
Q221697,Q180893,Directed,12349,,,2.0,2,0,1,Hilary Putnam,Jaegwon Kim
Q221697,Q298521,Directed,12350,,,10.0,5,0,1,Hilary Putnam,Saul Kripke
Q221697,Q445511,Directed,12352,,,1.0,1,0,1,Hilary Putnam,Michael Walzer
Q221697,Q235470,Directed,12355,,,2.0,2,0,1,Hilary Putnam,Martha Nussbaum
Q221697,Q355237,Directed,12356,,,1.0,1,0,1,Hilary Putnam,Bruno Latour
Q274415,Q240851,Directed,12357,,,2.0,2,0,1,Mieke Bal,Gayatri Chakravorty Spivak
Q274415,Q437616,Directed,12360,,,1.0,1,0,1,Mieke Bal,Bill Viola
Q450741,Q315349,Directed,12361,,,1.0,1,0,1,Stuart Hall,Terry Eagleton
Q450741,Q394628,Directed,12364,,,1.0,1,0,1,Stuart Hall,Raymond Williams
Q450741,Q128126,Directed,12366,,,1.0,1,0,1,Stuart Hall,Claude Lévi-Strauss
Q450741,Q179109,Directed,12367,,,1.0,1,0,1,Stuart Hall,Roland Barthes
Q450741,Q454802,Directed,12368,,,1.0,1,0,1,Stuart Hall,Ernesto Laclau
Q450741,Q83003,Directed,12369,,,1.0,1,0,1,Stuart Hall,Antonio Gramsci
Q450741,Q182847,Directed,12370,,,1.0,1,0,1,Stuart Hall,Jean Baudrillard
Q450741,Q130631,Directed,12371,,,1.0,1,0,1,Stuart Hall,Jacques Derrida
Q450741,Q44272,Directed,12372,,,1.0,1,0,1,Stuart Hall,Michel Foucault
Q450741,Q184169,Directed,12373,,,1.0,1,0,1,Stuart Hall,Louis Althusser
Q450741,Q61078,Directed,12374,,,1.0,1,0,1,Stuart Hall,Walter Benjamin
Q450741,Q240851,Directed,12375,,,1.0,1,0,1,Stuart Hall,Gayatri Chakravorty Spivak
Q450741,Q2020415,Directed,12376,,,1.0,1,0,1,Stuart Hall,Oliver Marchart
Q450741,Q201538,Directed,12378,,,1.0,1,0,1,Stuart Hall,Edward Said
Q450741,Q7416,Directed,12380,,,1.0,1,0,1,Stuart Hall,Margaret Thatcher
Q450741,Q102106,Directed,12382,,,1.0,1,0,1,Stuart Hall,Stephan Moebius
Q1699229,Q69187,Directed,12383,,,1.0,1,0,1,Albrecht Koschorke,Friedrich Kittler
Q1699229,Q130631,Directed,12384,,,1.0,1,0,1,Albrecht Koschorke,Jacques Derrida
Q71811,Q94018,Directed,12387,,,1.0,1,0,1,Bernhard Waldenfels,Alfred Schütz
Q71811,Q130631,Directed,12388,,,1.0,1,0,1,Bernhard Waldenfels,Jacques Derrida
Q71811,Q212639,Directed,12389,,,1.0,1,0,1,Bernhard Waldenfels,Maurice Merleau-Ponty
Q71811,Q153034,Directed,12390,,,1.0,1,0,1,Bernhard Waldenfels,Emmanuel Levinas
Q71811,Q44272,Directed,12391,,,1.0,1,0,1,Bernhard Waldenfels,Michel Foucault
Q326619,Q130631,Directed,12395,,,1.0,1,0,1,Steve de Shazer,Jacques Derrida
Q193405,Q41590,Directed,12397,,,3.0,2,0,1,Emil Cioran,Mircea Eliade
Q193405,Q46706,Directed,12400,,,2.0,2,0,1,Emil Cioran,Eugène Ionesco
Q193405,Q152824,Directed,12401,,,1.0,1,0,1,Emil Cioran,Susan Sontag
Q193405,Q153905,Directed,12402,,,3.0,2,0,1,Emil Cioran,Paul Celan
Q193405,Q130631,Directed,12403,,,2.0,2,0,1,Emil Cioran,Jacques Derrida
Q193405,Q823870,Directed,12404,,,1.0,1,0,1,Emil Cioran,Bernd Mattheus
Q193405,Q1332864,Directed,12406,,,1.0,1,0,1,Emil Cioran,Elmar Tophoven
Q193405,Q76372,Directed,12407,,,1.0,1,0,1,Emil Cioran,Wolfgang Benz
Q193405,Q44845,Directed,12408,,,1.0,1,0,1,Emil Cioran,Peter Sloterdijk
Q87351,Q184226,Directed,12412,,,2.0,2,0,1,Ingo Zechner,Gilles Deleuze
Q87351,Q1576832,Directed,12413,,,1.0,1,0,1,Ingo Zechner,Hans-Dieter Bahr
Q87351,Q130631,Directed,12414,,,2.0,2,0,1,Ingo Zechner,Jacques Derrida
Q87351,Q44272,Directed,12415,,,2.0,2,0,1,Ingo Zechner,Michel Foucault
Q235470,Q132489,Directed,12416,,,11.0,5,0,1,Martha Nussbaum,Amartya Sen
Q235470,Q130631,Directed,12417,,,4.0,3,0,1,Martha Nussbaum,Jacques Derrida
Q235470,Q172544,Directed,12418,,,7.0,5,0,1,Martha Nussbaum,John Rawls
Q235470,Q345641,Directed,12420,,,3.0,3,0,1,Martha Nussbaum,Bernard Williams
Q235470,Q221697,Directed,12421,,,2.0,2,0,1,Martha Nussbaum,Hilary Putnam
Q235470,Q219368,Directed,12423,,,2.0,2,0,1,Martha Nussbaum,Judith Butler
Q235470,Q416794,Directed,12424,,,1.0,1,0,1,Martha Nussbaum,Akbar Ganji
Q235470,Q44272,Directed,12425,,,2.0,2,0,1,Martha Nussbaum,Michel Foucault
Q235470,Q310178,Directed,12427,,,1.0,1,0,1,Martha Nussbaum,Alasdair MacIntyre
Q235470,Q1605516,Directed,12428,,,1.0,1,0,1,Martha Nussbaum,Walter Reese-Schäfer
Q2335987,Q130631,Directed,12432,,,2.0,2,0,1,Stefan Banz,Jacques Derrida
Q2335987,Q69187,Directed,12433,,,1.0,1,0,1,Stefan Banz,Friedrich Kittler
Q712288,Q433741,Directed,12434,,,1.0,1,0,1,Paulin J. Hountondji,Georges Canguilhem
Q712288,Q192066,Directed,12435,,,1.0,1,0,1,Paulin J. Hountondji,Paul Ricœur
Q712288,Q130631,Directed,12436,,,5.0,4,0,1,Paulin J. Hountondji,Jacques Derrida
Q712288,Q184169,Directed,12437,,,5.0,4,0,1,Paulin J. Hountondji,Louis Althusser
Q1312973,Q44336,Directed,12446,,,1.0,1,0,1,Walter Weiss,Thomas Bernhard
Q1312973,Q44107,Directed,12447,,,1.0,1,0,1,Walter Weiss,Peter Handke
Q1312973,Q1440215,Directed,12449,,,1.0,1,0,1,Walter Weiss,Siegfried J. Schmidt
Q1312973,Q130631,Directed,12450,,,1.0,1,0,1,Walter Weiss,Jacques Derrida
Q1312973,Q44845,Directed,12451,,,1.0,1,0,1,Walter Weiss,Peter Sloterdijk
Q1312973,Q61199,Directed,12452,,,1.0,1,0,1,Walter Weiss,Reiner Kunze
Q1312973,Q44272,Directed,12453,,,1.0,1,0,1,Walter Weiss,Michel Foucault
Q1312973,Q69631,Directed,12460,,,1.0,1,0,1,Walter Weiss,Harald Weinrich
Q1312973,Q360084,Directed,12461,,,1.0,1,0,1,Walter Weiss,Yuri Lotman
Q86599,Q152388,Directed,12466,,,2.0,2,0,1,Martin A. Hainz,Theodor W. Adorno
Q86599,Q322864,Directed,12467,,,2.0,2,0,1,Martin A. Hainz,Alfred Margul-Sperber
Q86599,Q130631,Directed,12468,,,3.0,3,0,1,Martin A. Hainz,Jacques Derrida
Q86599,Q60873,Directed,12469,,,3.0,3,0,1,Martin A. Hainz,Rose Ausländer
Q86599,Q644548,Directed,12470,,,2.0,2,0,1,Martin A. Hainz,Péter Szondi
Q86599,Q153905,Directed,12471,,,3.0,3,0,1,Martin A. Hainz,Paul Celan
Q1503960,Q193257,Directed,12472,,,1.0,1,0,1,Georg Christoph Tholen,Jean-François Lyotard
Q1503960,Q507014,Directed,12473,,,1.0,1,0,1,Georg Christoph Tholen,Paul Virilio
Q1503960,Q130631,Directed,12474,,,1.0,1,0,1,Georg Christoph Tholen,Jacques Derrida
Q1503960,Q69187,Directed,12475,,,3.0,1,0,1,Georg Christoph Tholen,Friedrich Kittler
Q1503960,Q2172899,Directed,12476,,,1.0,1,0,1,Georg Christoph Tholen,Rudolf Heinz
Q1503960,Q106265,Directed,12479,,,1.0,1,0,1,Georg Christoph Tholen,Norbert Bolz
Q953717,Q450236,Directed,12482,,,1.0,1,0,1,Gordon Matta-Clark,Roberto Matta chupa pico
Q953717,Q298075,Directed,12483,,,1.0,1,0,1,Gordon Matta-Clark,Guy Debord
Q953717,Q130631,Directed,12484,,,1.0,1,0,1,Gordon Matta-Clark,Jacques Derrida
Q953717,Q328341,Directed,12485,,,1.0,1,0,1,Gordon Matta-Clark,Robert Smithson
Q953717,Q698436,Directed,12489,,,1.0,1,0,1,Gordon Matta-Clark,Dan Graham
Q953717,Q1613081,Directed,12490,,,1.0,1,0,1,Gordon Matta-Clark,Sabine Breitwieser
Q953717,Q122692,Directed,12491,,,1.0,1,0,1,Gordon Matta-Clark,Philipp Sarasin
Q446055,Q620118,Directed,12495,,,2.0,2,0,1,Pascale Ogier,Fabrice Luchini
Q446055,Q50764,Directed,12497,,,20.0,3,0,1,Pascale Ogier,Éric Rohmer
Q446055,Q167475,Directed,12500,,,8.0,3,0,1,Pascale Ogier,Jacques Rivette
Q446055,Q130631,Directed,12501,,,3.0,3,0,1,Pascale Ogier,Jacques Derrida
Q446055,Q106365,Directed,12504,,,1.0,1,0,1,Pascale Ogier,Isabelle Huppert
Q446055,Q228607,Directed,12508,,,2.0,2,0,1,Pascale Ogier,Anouk Aimée
Q446055,Q153248,Directed,12509,,,4.0,3,0,1,Pascale Ogier,Marguerite Duras
Q446055,Q1716,Directed,12510,,,3.0,3,0,1,Pascale Ogier,Renaud Séchan
Q106385,Q193257,Directed,12511,,,1.0,1,0,1,Wolfgang Schirmacher,Jean-François Lyotard
Q106385,Q212639,Directed,12512,,,1.0,1,0,1,Wolfgang Schirmacher,Maurice Merleau-Ponty
Q106385,Q184226,Directed,12513,,,1.0,1,0,1,Wolfgang Schirmacher,Gilles Deleuze
Q106385,Q207359,Directed,12514,,,1.0,1,0,1,Wolfgang Schirmacher,Georges Bataille
Q106385,Q130631,Directed,12515,,,1.0,1,0,1,Wolfgang Schirmacher,Jacques Derrida
Q106385,Q152388,Directed,12516,,,1.0,1,0,1,Wolfgang Schirmacher,Theodor W. Adorno
Q106385,Q60025,Directed,12517,,,1.0,1,0,1,Wolfgang Schirmacher,Hannah Arendt
Q833667,Q462291,Directed,12519,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Brian Ferneyhough
Q833667,Q152388,Directed,12520,,,2.0,1,0,1,Claus-Steffen Mahnkopf,Theodor W. Adorno
Q833667,Q76357,Directed,12522,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Jürgen Habermas
Q833667,Q130631,Directed,12524,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Jacques Derrida
Q833667,Q57238,Directed,12525,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Niklas Luhmann
Q833667,Q37327,Directed,12526,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Samuel Beckett
Q833667,Q35155,Directed,12527,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Thomas Pynchon
Q833667,Q61078,Directed,12528,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Walter Benjamin
Q833667,Q48184,Directed,12529,,,1.0,1,0,1,Claus-Steffen Mahnkopf,György Kurtág
Q833667,Q154538,Directed,12530,,,1.0,1,0,1,Claus-Steffen Mahnkopf,Daniel Libeskind
Q1702052,Q311687,Directed,12531,,,1.0,1,0,1,Petra Gehring,Giorgio Agamben
Q1702052,Q1794029,Directed,12532,,,1.0,1,0,1,Petra Gehring,Kurt Röttgers
Q1702052,Q193257,Directed,12535,,,1.0,1,0,1,Petra Gehring,Jean-François Lyotard
Q1702052,Q130631,Directed,12536,,,1.0,1,0,1,Petra Gehring,Jacques Derrida
Q1702052,Q44272,Directed,12537,,,1.0,1,0,1,Petra Gehring,Michel Foucault
Q595342,Q229455,Directed,12541,,,1.0,1,0,1,Yasumasa Morimura,Cindy Sherman
Q595342,Q130631,Directed,12542,,,1.0,1,0,1,Yasumasa Morimura,Jacques Derrida
Q595342,Q44272,Directed,12543,,,1.0,1,0,1,Yasumasa Morimura,Michel Foucault
Q595342,Q219368,Directed,12544,,,1.0,1,0,1,Yasumasa Morimura,Judith Butler
Q1240606,Q76356,Directed,12546,,,1.0,1,0,1,Donatela Di Cesare,Hans-Georg Gadamer
Q1240606,Q130631,Directed,12547,,,1.0,1,0,1,Donatela Di Cesare,Jacques Derrida
Q1240606,Q9049,Directed,12548,,,1.0,1,0,1,Donatela Di Cesare,Noam Chomsky
Q1240606,Q1119171,Directed,12549,,,1.0,1,0,1,Donatela Di Cesare,Günter Figal
Q1482545,Q44272,Directed,12551,,,1.0,1,0,1,Jürgen Mümken,Michel Foucault
Q1482545,Q130631,Directed,12552,,,1.0,1,0,1,Jürgen Mümken,Jacques Derrida
Q1482545,Q219368,Directed,12553,,,1.0,1,0,1,Jürgen Mümken,Judith Butler
Q1482545,Q184226,Directed,12555,,,1.0,1,0,1,Jürgen Mümken,Gilles Deleuze
Q1384603,Q44272,Directed,12556,,,2.0,2,0,1,Jacques Bouveresse,Michel Foucault
Q1384603,Q193257,Directed,12557,,,1.0,1,0,1,Jacques Bouveresse,Jean-François Lyotard
Q1384603,Q130631,Directed,12558,,,2.0,2,0,1,Jacques Bouveresse,Jacques Derrida
Q1384603,Q215258,Directed,12559,,,1.0,1,0,1,Jacques Bouveresse,Richard Rorty
Q1384603,Q1711764,Directed,12560,,,2.0,2,0,1,Jacques Bouveresse,Jules Vuillemin
Q1384603,Q1685398,Directed,12561,,,1.0,1,0,1,Jacques Bouveresse,Jean Bricmont
Q1384603,Q378116,Directed,12562,,,2.0,2,0,1,Jacques Bouveresse,Régis Debray
Q1384603,Q78034,Directed,12563,,,1.0,1,0,1,Jacques Bouveresse,Manfred Frank
Q1384603,Q322922,Directed,12564,,,1.0,1,0,1,Jacques Bouveresse,Jacques Ellul
Q1282826,Q35155,Directed,12565,,,2.0,2,0,1,Frank Witzel,Thomas Pynchon
Q1282826,Q188176,Directed,12566,,,2.0,2,0,1,Frank Witzel,William S. Burroughs
Q1282826,Q42747,Directed,12567,,,2.0,2,0,1,Frank Witzel,Heinrich Böll
Q1282826,Q130631,Directed,12568,,,2.0,2,0,1,Frank Witzel,Jacques Derrida
Q1282826,Q66950,Directed,12569,,,1.0,1,0,1,Frank Witzel,Rolf Dieter Brinkmann
Q1282826,Q111806,Directed,12575,,,1.0,1,0,1,Frank Witzel,Peter Fricke
Q1282826,Q537924,Directed,12582,,,1.0,1,0,1,Frank Witzel,Raoul Vaneigem
Q1282826,Q76546,Directed,12583,,,1.0,1,0,1,Frank Witzel,Erich Kästner
Q980821,Q130631,Directed,12585,,,1.0,1,0,1,Alfred Schobert,Jacques Derrida
Q980821,Q1949262,Directed,12586,,,1.0,1,0,1,Alfred Schobert,Mosheh Tsuḳerman
Q980821,Q2283468,Directed,12587,,,1.0,1,0,1,Alfred Schobert,Siegfried Jäger
Q980821,Q160163,Directed,12591,,,1.0,1,0,1,Alfred Schobert,Norman Finkelstein
Q1471458,Q453288,Directed,12592,,,1.0,1,0,1,Frederic Brenner,George Steiner
Q1471458,Q639065,Directed,12593,,,1.0,1,0,1,Frederic Brenner,Stephen Greenblatt
Q1471458,Q631466,Directed,12594,,,1.0,1,0,1,Frederic Brenner,Benny Lévy
Q1471458,Q130631,Directed,12595,,,1.0,1,0,1,Frederic Brenner,Jacques Derrida
Q1471458,Q554993,Directed,12596,,,1.0,1,0,1,Frederic Brenner,Yosef Hayim Yerushalmi
Q1471458,Q47243,Directed,12597,,,1.0,1,0,1,Frederic Brenner,Elfriede Jelinek
Q1471458,Q154691,Directed,12598,,,1.0,1,0,1,Frederic Brenner,Carlos Fuentes
Q324865,Q130631,Directed,12599,,,2.0,2,0,1,Daniel Birnbaum,Jacques Derrida
Q324865,Q44336,Directed,12601,,,2.0,2,0,1,Daniel Birnbaum,Thomas Bernhard
Q324865,Q663315,Directed,12604,,,1.0,1,0,1,Daniel Birnbaum,Aris Fioretos
Q324865,Q67802,Directed,12608,,,1.0,1,0,1,Daniel Birnbaum,Werner Hamacher
Q324865,Q382714,Directed,12609,,,1.0,1,0,1,Daniel Birnbaum,Anders Olsson
Q1176651,Q130631,Directed,12612,,,1.0,1,0,1,David Signer,Jacques Derrida
Q1259053,Q96465,Directed,12615,,,2.0,1,0,1,Klaus-Jürgen Bruder,Klaus Holzkamp
Q1259053,Q60030,Directed,12617,,,1.0,1,0,1,Klaus-Jürgen Bruder,Herbert Marcuse
Q1259053,Q169906,Directed,12618,,,1.0,1,0,1,Klaus-Jürgen Bruder,Jacques Lacan
Q1259053,Q44272,Directed,12619,,,1.0,1,0,1,Klaus-Jürgen Bruder,Michel Foucault
Q1259053,Q130631,Directed,12620,,,1.0,1,0,1,Klaus-Jürgen Bruder,Jacques Derrida
Q1259053,Q352465,Directed,12621,,,1.0,1,0,1,Klaus-Jürgen Bruder,Félix Guattari
Q1259053,Q193257,Directed,12622,,,1.0,1,0,1,Klaus-Jürgen Bruder,Jean-François Lyotard
Q1259053,Q184226,Directed,12623,,,1.0,1,0,1,Klaus-Jürgen Bruder,Gilles Deleuze
Q1576832,Q44272,Directed,12625,,,1.0,1,0,1,Hans-Dieter Bahr,Michel Foucault
Q1576832,Q184226,Directed,12626,,,1.0,1,0,1,Hans-Dieter Bahr,Gilles Deleuze
Q1576832,Q130631,Directed,12627,,,1.0,1,0,1,Hans-Dieter Bahr,Jacques Derrida
Q562139,Q450236,Directed,12628,,,6.0,5,0,1,Valerio Adami,Roberto Matta chupa pico
Q562139,Q154691,Directed,12631,,,5.0,3,0,1,Valerio Adami,Carlos Fuentes
Q562139,Q61078,Directed,12633,,,2.0,2,0,1,Valerio Adami,Walter Benjamin
Q562139,Q588308,Directed,12634,,,4.0,3,0,1,Valerio Adami,Hubert Damisch
Q562139,Q7060,Directed,12635,,,2.0,2,0,1,Valerio Adami,Michel Onfray
Q562139,Q193257,Directed,12636,,,4.0,4,0,1,Valerio Adami,Jean-François Lyotard
Q562139,Q184226,Directed,12637,,,3.0,3,0,1,Valerio Adami,Gilles Deleuze
Q562139,Q130631,Directed,12638,,,6.0,6,0,1,Valerio Adami,Jacques Derrida
Q562139,Q154756,Directed,12640,,,4.0,4,0,1,Valerio Adami,Italo Calvino
Q562139,Q46739,Directed,12641,,,2.0,2,0,1,Valerio Adami,Octavio Paz Joto
Q1600460,Q76356,Directed,12643,,,2.0,1,0,1,Heinz Kimmerle,Hans-Georg Gadamer
Q1600460,Q130631,Directed,12647,,,1.0,1,0,1,Heinz Kimmerle,Jacques Derrida
Q430523,Q52985,Directed,12649,,,1.0,1,0,1,Tom McCarthy,Hergé
Q430523,Q179109,Directed,12651,,,1.0,1,0,1,Tom McCarthy,Roland Barthes
Q430523,Q130631,Directed,12652,,,1.0,1,0,1,Tom McCarthy,Jacques Derrida
Q430523,Q216266,Directed,12654,,,1.0,1,0,1,Tom McCarthy,Alain Robbe-Grillet
Q430523,Q35155,Directed,12655,,,1.0,1,0,1,Tom McCarthy,Thomas Pynchon
Q430523,Q923743,Directed,12658,,,2.0,1,0,1,Tom McCarthy,Simon Critchley
Q430523,Q909,Directed,12659,,,1.0,1,0,1,Tom McCarthy,Jorge Luis Borges
Q430523,Q7374,Directed,12660,,,1.0,1,0,1,Tom McCarthy,Alfred Hitchcock
Q430523,Q207359,Directed,12661,,,1.0,1,0,1,Tom McCarthy,Georges Bataille
Q430523,Q188176,Directed,12662,,,1.0,1,0,1,Tom McCarthy,William S. Burroughs
Q1151666,Q130631,Directed,12667,,,2.0,2,0,1,Mirko Reisser,Jacques Derrida
Q1151666,Q5577,Directed,12668,,,2.0,2,0,1,Mirko Reisser,Salvador Dalí
Q1151666,Q47780,Directed,12672,,,2.0,2,0,1,Mirko Reisser,Zaha Hadid
Q1133451,Q69187,Directed,12685,,,1.0,1,0,1,Cornelia Vismann,Friedrich Kittler
Q1133451,Q130631,Directed,12686,,,1.0,1,0,1,Cornelia Vismann,Jacques Derrida
Q1133451,Q126003,Directed,12687,,,1.0,1,0,1,Cornelia Vismann,Wolfgang Ernst
Q1133451,Q663315,Directed,12688,,,1.0,1,0,1,Cornelia Vismann,Aris Fioretos
Q1133451,Q61078,Directed,12689,,,1.0,1,0,1,Cornelia Vismann,Walter Benjamin
Q1133451,Q67802,Directed,12690,,,1.0,1,0,1,Cornelia Vismann,Werner Hamacher
Q1133451,Q77499,Directed,12692,,,1.0,1,0,1,Cornelia Vismann,Ernst Kantorowicz
Q1133451,Q57238,Directed,12693,,,1.0,1,0,1,Cornelia Vismann,Niklas Luhmann
Q457270,Q312532,Directed,12695,,,1.0,1,0,1,David Bankier,Ian Kershaw
Q972152,Q44272,Directed,12696,,,1.0,1,0,1,Pierre Hadot,Michel Foucault
Q972152,Q472206,Directed,12697,,,1.0,1,0,1,Pierre Hadot,Jean-Pierre Vernant
Q972152,Q299863,Directed,12698,,,1.0,1,0,1,Pierre Hadot,Louis Dumont
Q972152,Q9049,Directed,12702,,,1.0,1,0,1,Pierre Hadot,Noam Chomsky
Q972152,Q739537,Directed,12703,,,1.0,1,0,1,Pierre Hadot,Paul Veyne
Q972152,Q433741,Directed,12704,,,1.0,1,0,1,Pierre Hadot,Georges Canguilhem
Q972152,Q364456,Directed,12705,,,1.0,1,0,1,Pierre Hadot,Michel Serres
Q972152,Q938297,Directed,12706,,,1.0,1,0,1,Pierre Hadot,Roger-Pol Droit
Q972152,Q184226,Directed,12708,,,1.0,1,0,1,Pierre Hadot,Gilles Deleuze
