source,target,sameAs,id,edgeWeight,wikiweight,name,type,label
,,http://www.wikidata.org/entity/Q242308,afb1787c-edd5-405d-8428-538ba031132d,,,Francesca Woodman,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q106099,9ae08578-373d-4f47-bcf8-bf284f8aa6eb,,,Jeanne Moreau,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q477891,5bdda39d-7d52-408f-b03b-a1c9b3f21a74,,,Angelin Preljocaj,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q446090,f1b02431-0704-402f-b67d-76c2ccc11589,,,Jean-Jacques Pauvert,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q8313637,855ea767-3982-4b89-bbc9-37bc91e570c2,,,Émile Picq,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q213703,9e7d3c38-e078-453b-894b-f90cff9cda06,,,Hans Bellmer,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q106087,81252f92-e5c4-4bc5-b6f4-a3bae656815b,,,Hubert Fichte,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q228607,5997b7d7-3caf-4048-958e-7ff247d46fed,,,Anouk Aimée,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3438616,a0a0be24-f812-4d12-be2a-c87152c3c18c,,,Roger-Michel Allemand,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q334989,4e8395d5-78df-4075-b361-dc1aef52358e,,,Tahar Ben Jelloun,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3564272,2dec4ee6-2f54-43b4-86a2-4919a9e8fc4f,,,Véronique Bergen,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q353762,090efc33-46e9-49b6-9a3b-d1f2337a36a3,,,Juan Goytisolo,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q766716,ca9e9cc6-d2f5-4a5a-889c-39f04d34a6cd,,,Violette Leduc,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q292268,83463cbb-8ff7-411a-8282-7a637a2c328d,,,Kate Millett,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q729117,d6cce4e6-d9a5-439e-87fa-69dcfdee7c28,,,Edmund White,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q643408,03f4e0cc-b6e8-4f88-8a82-d72d2afed95f,,,Bertrand Poirot-Delpech,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q777500,9ecf5d75-e0fc-4bae-aea8-f68334eb8a34,,,Aurélien Barrau,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q152505,784c033b-bec5-47d6-9c31-854b79e37070,,,Leonard Bernstein,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q158436,ee8ff1e2-7c4c-47c3-800b-836c33a30c01,,,Ernst Krenek,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q273654,c4d1595f-4621-49d4-a64c-70d806def729,,,Olga Neuwirth,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q444143,71be4f59-0bca-4785-b386-e4a8f8da8a6e,,,Edoardo Sanguineti,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q456241,4a7a7651-67d5-4b34-b1ef-5b7b9d37ed4c,,,Franco Maria Ricci,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q16573984,a8bbe0cf-63e8-4cfc-bf9a-a3087c4a57fd,,,Luciano De Maria,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2829942,1e578000-6f68-420f-9b23-5687b94f540f,,,Alain Jouffroy,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q134262,0fd04890-0445-4229-b29d-6ed5890a4532,,,Tennessee Williams,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q462583,88f72537-b75f-4bcc-bce1-4d0ea401b5e6,,,André Pieyre de Mandiargues,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q11531189,01d89ca2-8868-4288-b5f4-8d1cb22fd62c,,,Jun'ichirō Matsumoto,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q21698477,e72dcaa5-2c6e-4d89-9e56-45a2d45a079f,,,Q21698477,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q21700604,4eebb7ca-8407-43a3-9ade-04ab93b113c3,,,Q21700604,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q351383,6b6bccbd-f4c0-40d3-9350-4dbf584f15ad,,,Bruno Maderna,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2278628,55ab447a-70a7-4976-ade3-7651f9673c23,,,Tatsuhiko Shibusawa,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q11454718,f701b21e-970e-44ec-9d1c-504229a3b358,,,Atsushi Miyakawa,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q11366167,c12ee89d-6087-4758-96b0-ac3aaaaa63c4,,,Shōhei Chūjō,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q991869,3d327a7e-bdaf-40f1-9aa0-ef4dc303b379,,,Josef Häusler,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q123359,112c80fd-b9be-4ac1-94f2-c75507e4e6a1,,,Heinz Holliger,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q63244,96591d7c-d88b-4b1e-92f3-2c2c59760d74,,,Hans Hotter,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q11614034,92d042f2-1a72-42c2-90a9-968f5c56cb7c,,,Takashi Funayama,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q161933,efd6e654-3239-45fe-bfc2-100fb2e040d0,,,Alberto Moravia,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q309768,8ad18f72-c583-4983-a21d-69bd89fa561c,,,Fernando Arrabal,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q80135,3ba34ced-08ae-458a-a7d5-44f2b78149d9,,,Dmitri Shostakovich,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q150767,89487050-01f0-490f-abb6-6b1bc0888d38,,,Benjamin Britten,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q262791,1fe7ea69-1203-4296-9dbc-e53f3fb794ae,,,Steve Reich,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q57244,a89aff35-a027-49b2-afdf-4fd9abb17f4b,,,Paul Hindemith,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q49481,a90158c0-6e22-4026-87ce-6a8858d1f281,,,Sergei Prokofiev,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q354335,85aef5da-ae9c-4d1c-95a8-1930aaff272f,,,Harrison Birtwistle,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q548149,a345bb75-9bcd-43b1-aef3-7ae4348edcca,,,Gérard Grisey,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q48184,b075fadf-9d37-4a1f-a7fe-3f0dd77cd4f7,,,György Kurtág,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q5964149,8ae70e0a-f521-4603-9c38-f6bdcda76301,,,Ahmad Kamyabi Mask,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q186264,416e56b8-1242-4a93-9d50-f1e2a772764f,,,Darius Milhaud,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q191408,4255170b-e748-410a-9349-e3b2af2aedef,,,Francis Poulenc,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q318829,159c13ca-f2e6-40b5-bb9d-8a5362b3b8c7,,,Henri Dutilleux,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q50764,167f8260-beaf-40e8-a0fe-f0e19aa17cc7,,,Éric Rohmer,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q517055,edc90b24-0927-429c-876a-1854e2a26f0d,,,Suzanne Doppelt,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q533444,058af04f-d77f-4d94-b986-5d2abb27f878,,,Meyer Schapiro,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q537924,d1957b2a-919e-43c7-a66b-231c59b6f499,,,Raoul Vaneigem,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q103591,ca718bce-8fde-4ae6-b59a-3d2f03e89ce9,,,Germaine Greer,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q733295,ff163750-1cb8-4824-9b8e-b15281877d76,,,Jacques Dupin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q17350925,97f41f1f-6f24-4385-9bf3-eeb46077cb91,,,Ivan Segré,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3336659,5d19e000-d130-4c34-8a0c-9712202cc4d6,,,Nathalie Quintane,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q649863,94cc426f-21a3-453a-9fbf-93987539e3b1,,,Serge Quadruppani,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q158099,3b743f5e-4019-46a7-8732-f8a55cc932c2,,,Antoni Tàpies,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2637632,d3190cf5-8f43-4655-94ef-653e889d138b,,,Olivier Debré,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3479350,548c47bb-d29c-41af-b228-3dd9549bd0d0,,,Serge Halimi,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1102683,584bd5f3-83ac-4b7a-8303-0e8b921f082f,,,Jérôme Lindon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q123389,34cc2094-733b-4801-bb7a-59fcacea018c,,,Robert Pinget,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3134515,c0f03c57-fbf9-4895-b049-fd985ac65733,,,Hervé Hamon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q982029,dfe3bf80-2ae0-495e-bd08-44cd23be3b69,,,Tony Duvert,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1883259,7003b505-8b40-4433-b32f-2fda7267fa31,,,Madeleine Chapsal,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3093872,f647715f-8f67-4230-9d80-7af9c5b9bee5,,,Gabriel Matzneff,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3190911,eae293fa-db16-4974-bfc4-fead63c8f9bc,,,Jérôme Garcin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2353878,113a3a0f-7f28-4393-8b4b-35732f0c0560,,,Eugène Savitzkaya,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q423298,ef00c732-7735-44cf-9dd1-e7eca56e785d,,,Pascal Quignard,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q261456,468fce6a-9761-441a-b7ec-7c72d1ee325d,,,Delphine Seyrig,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3021331,c11bc8b3-0876-4f76-8817-3dc01956e5e0,,,Deirdre Bair,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q163118,c4f0f95e-2036-46ab-a314-1fcd18e1c41b,,,Marguerite Yourcenar,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1779042,f07a5270-fbd1-41dc-abc2-41312d54f34e,,,Toril Moi,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q34474,b39f6f52-43fc-4143-9490-c0ef75270159,,,Aleksandr Solzhenitsyn,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q55375,12e2f52a-479f-4e40-b67a-7b0491f332ff,,,Claude Chabrol,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q15918362,18ccb24c-f3ce-435c-9d7e-920ba514c03c,,,Didier Cahen,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q556149,b123546a-63dd-483d-85dd-7e7f4e3ead76,,,Raphäel Glucksmann,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2042590,5c83120a-7ffb-4da2-aebd-887bc16b496a,,,Claude Régy,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q13563120,149fcd16-cdff-4fe7-bf32-8f3a9252e6b1,,,Rosmarie Waldrop,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q964391,ab285900-9f27-4f04-9b02-09ab1e0e26c4,,,Robert Duncan,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3570648,de5b22d6-9983-4565-ad7c-5ef234a45821,,,Xavier Delcourt,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2423280,0b700cce-5aa5-403d-810b-194a84f976fd,,,François Aubral,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q314972,d125c849-d8d5-47d7-a4b9-50e102243832,,,Frédéric Beigbeder,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2629540,3083e363-9bf0-4c30-a34f-f5170a51046c,,,Alain Besançon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2291,1c1512a3-cfc4-4f00-b8e2-840a3e7597fb,,,Totò,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2584343,c36d4ed3-169f-470c-a5ca-0b5ac938b161,,,Winfried Wehle,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q157322,43cb53f8-eb01-4c58-8447-33318fa89363,,,Romain Gary,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q308021,90df1bdb-36ba-4390-96b6-12f106081c6b,,,Abdelwahab Meddeb,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2308461,6007d823-2454-4d20-abb1-b744a1ef2432,,,Henri Alleg,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1332864,de7b97aa-5820-4754-8d4d-f8935b56c177,,,Elmar Tophoven,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q229990,6dfcecfd-ee78-4f31-864c-ede13a72aaaf,,,Agnès Varda,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q122202,d0e1cd40-9f03-4959-9542-4d250c4b1521,,,Heinz Ludwig Arnold,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q737768,e06dff68-4540-48e4-8cd8-2bf7f710c3b6,,,Anne Hébert,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q215938,d999a87d-3375-492a-bf74-165999266730,,,Alberto Korda,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q372311,3722b15c-11e0-44fc-ae9d-1701c41a9502,,,Glenn Close,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q104000,e3a90902-277d-4730-bdf5-e6649fe51e75,,,Lauren Bacall,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q310158,dcd51942-b22a-4181-ae49-93edd42e5132,,,Palmiro Togliatti,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q381277,ae852140-e8a4-4f8b-aaeb-fe2a8e3ccfa2,,,Renato Guttuso,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1227036,a5cb79d9-866b-4ca8-937f-d776225a91fe,,,Franco Lucentini,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q11579340,9ea4edc1-007f-45bb-ace3-9f390913de49,,,Kenzaburō Shirai,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q775466,76b4b3a1-a79f-467b-ac7c-3b64ff73a444,,,Makoto Ōoka,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q72334,61ee3368-5d7b-4afc-8dee-22e1c570a143,,,Toni Morrison,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q292463,40f4df0a-ae22-4dd4-89eb-cbf2c1f5a7d7,,,Catherine Millet,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3351328,bad4ce47-f708-429e-90e3-055c68677918,,,Olivier Revault d'Allonnes,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q451348,727e8da2-12d4-40d4-9bbc-9ee68d83cb89,,,Donald Winnicott,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q526206,c2740775-837c-4417-ae81-ce0b6d9a6684,,,Wilfred Bion,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1333590,5aff4681-8d01-4af2-914d-26a5d27f5255,,,Pierre Chaunu,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q106204,f7dc1328-e341-4202-9aa2-0c3c991c4096,,,Jean-Louis Trintignant,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q212173,2f3df769-2757-47c7-b09a-879d0a0dbb90,,,Roger Ebert,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q346540,4ab4f7e6-b978-4cfe-a21f-7e647643d410,,,Michael Lonsdale,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q315387,f55dd11c-19bd-40e1-a51d-48c2af1c7b48,,,Frank P. Ramsey,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q519188,1e6d5242-74c5-49c7-879c-5dbeaf00ea4d,,,André Green,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q34981,dc63f45c-5db0-423d-bd78-60d95be55755,,,Isaac Asimov,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2980550,148352e7-cee9-4da2-8203-1c99d66f83aa,,,Clémence Ramnoux,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1976056,4593db6b-0e3f-451b-a71d-ba7436b04076,,,Pierre Sansot,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2898436,06d0d7fb-1072-4cf9-9ef0-9aa337571017,,,Bernard Pingaud,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3105764,9a8f42c5-4777-4632-8077-0ac2e711a4a8,,,Gilbert Lascault,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3385116,0d5694b8-8bf9-4f80-a73a-f0687d5acb4b,,,Pierre Fédida,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q94081,c265538e-ea8e-4154-8bb3-42528bc5d609,,,Bob Hope,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q136221,b31cbece-b21f-460c-b9d8-8c91fff0368c,,,Aurore Clément,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3124332,047c6b6e-71e2-4bcf-85ec-8834ea0a5445,,,Gérard Titus-Carmel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1978366,143cbf1a-8e75-4d40-834b-4c7babeee814,,,Vladimir Veličković,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3131535,330c8732-dbb5-47f4-86c1-8aec916a9bef,,,Henri Maccheroni,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q51537,1594b8f0-4670-4e34-810a-67c4455cf04e,,,Mike Nichols,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2897683,ebd2f085-8572-4d17-9ed7-e57d0cf1ec46,,,Bernard Chenot,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q384522,d47961c8-6ce0-4cbf-b3f8-b5ef21b9d1fb,,,David Lewis,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q456301,c47d9592-e059-4bb8-b45e-15d780d0e767,,,Chaïm Perelman,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q395274,53650d52-8866-4052-b264-0351e7cfc575,,,Michael J. Fox,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3177136,7e2cf447-c025-4c57-85e4-293c82e06ea1,,,Jenny Aubry,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q7347279,c2053fd7-c44c-4cd1-99fa-dad4fd958938,,,Robert Magliola,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q313068,0a15921b-905f-44d7-8bb5-5f697181c451,,,Célestin Freinet,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1243536,bf8b2c43-a04f-4d74-b2fb-bfe0d28e6e7b,,,Maurice Rheims,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q325495,9a637320-3ed4-4715-be0d-fba45e414d31,,,Axel Kahn,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q603,7f409c7c-3111-4264-ab4c-78a8b03d67c6,,,Frédéric Taddeï,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q558114,410bf7c4-063d-4fd2-bd0a-1f593c42dcb2,,,Marc Fumaroli,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q16267986,f74bf56c-ea02-43ff-8769-b59135fdaadc,,,Jean-Pierre Winter,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q56094,6f2a1bf3-5304-4a30-bf7b-59ed49d6322b,,,Francis Ford Coppola,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q458676,112f099d-c269-4e78-8249-12ae211b9ed5,,,Maud Mannoni,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q41148,aceaad08-5e23-45c0-ae17-b8f3d2a61dd0,,,Martin Scorsese,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q437254,7a9a8475-f679-4f40-9cb8-a9c5a970e1df,,,Josiane Balasko,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q310394,97628419-c315-41d4-87df-73ea3784f5ec,,,Alan Alda,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3350998,ac7715dd-c3de-4578-b5c2-b472aef91acd,,,Olivier Duhamel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q100937,6e482775-0adb-4f6f-9445-708f568abc72,,,Fred Astaire,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q212026,5f6624cb-1382-4896-ad0e-62af19793575,,,Mira Sorvino,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q44221,d5bd3e66-8ed7-4a43-8dd2-8a21aaf5e197,,,Sean Penn,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q315808,357f27bc-2ab6-48e5-8f64-0f71f0a06dcf,,,Neil Simon,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q34436,72116862-8e69-47da-9ac4-06abe5e7ad44,,,Scarlett Johansson,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q459094,ba4af002-814f-4b71-a41c-531f38b1919c,,,Piera Aulagnier,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q172035,f667c30a-fe15-4b3e-84e2-daf30f5aaaea,,,Colin Farrell,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q134895,22e45809-6914-4699-a7eb-9e4a1aa63eaa,,,Javier Bardem,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q41396,933d4d45-32b6-4eef-8cb4-c09116e7940f,,,Josh Brolin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q65932,d4a4953f-1303-4295-9bd5-56e57c52fcf4,,,Anthony Hopkins,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q80966,650dc0f0-c5bf-4985-9aad-f7124ea69bfd,,,Cate Blanchett,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q244234,9fd6e1b1-3757-4add-ae6b-20cbe6bd97d7,,,John Turturro,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1779,a5009ead-d592-48e0-b061-4d7b19aa8426,,,Louis Armstrong,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q269927,31352671-b10a-4740-bbb2-23ce525d19d6,,,David Mamet,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q3779251,b49e8f3c-0f80-49b2-ae8e-8085fae3f813,,,Guido Davico Bonino,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q1454098,5f285dd4-e01c-40ba-adb8-177f85d1ca0f,,,Richard Schickel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q11422683,068e436b-1d99-491c-9672-e4ad9df6e9a7,,,Kōichirō Kokubun,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q164712,c45b3c63-a4d5-4386-9948-a5fce7126e5a,,,Paul Delvaux,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q93678,47b7c4d2-64ee-4663-af2c-8d0c75437a2a,,,Herbert Feigl,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q164358,8d9739be-f29c-4c64-8b5a-1b245b9a01c4,,,Robert Rauschenberg,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2388574,1f9224f0-39a3-4c7b-834a-d52a3071be75,,,Taijirō Amazawa,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q600759,dffb94b4-119a-4c79-9edc-041b70811abb,,,J. J. C. Smart,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q120298,c9b27018-5e2a-4128-8de2-40d6b7de0191,,,Henri Lauener,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q2581987,036e05e8-44bc-44df-9339-981638f840a5,,,Willy Hochkeppel,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q123829,5313fe0e-b078-4252-9b0f-8a816aed1209,,,George Gershwin,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q40523,2463fac7-cec6-49f0-b1ae-748430627e71,,,Julia Roberts,http://xmlns.com/foaf/0.1/Person,
,,http://www.wikidata.org/entity/Q188459,ad0c82da-7a45-4c93-899c-3919770a2110,,,Goldie Hawn,http://xmlns.com/foaf/0.1/Person,
