local_source,local_target,Source,Target,Type,id,label,timeset,weight,wikiweight,isolateedge,distinctweight,source_name,target_name
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q3591259,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q3591259,Directed,501,,,2.0,1,0,1,Louis Althusser,Éric Marty
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q454802,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q454802,Directed,504,,,2.0,1,0,1,Jean-Luc Nancy,Ernesto Laclau
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q153034,Directed,505,,,2.0,1,0,1,Jean-Luc Nancy,Emmanuel Levinas
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q310341,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q310341,Directed,507,,,14.0,6,0,1,Louis Althusser,Antonio Negri
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q153905,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q153905,Directed,508,,,2.0,1,0,1,Jean-Luc Nancy,Paul Celan
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q184169,Directed,509,,,6.0,3,0,1,Georges Bataille,Louis Althusser
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q165121,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q165121,Directed,510,,,2.0,1,0,1,Louis Althusser,Ernest Mandel
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q84186,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q84186,Directed,511,,,11.0,6,0,1,Emmanuel Levinas,Ivan Illich
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q462585,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q462585,Directed,512,,,4.0,2,0,1,Emmanuel Levinas,Edmond Jabès
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q3310919,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q3310919,Directed,513,,,9.0,2,0,1,Georges Bataille,Michel Surya
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q974324,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q974324,Directed,514,,,3.0,2,0,1,Roland Barthes,Maurice Nadeau
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q216266,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q216266,Directed,515,,,5.0,3,0,1,Roland Barthes,Alain Robbe-Grillet
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q3356922,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q3356922,Directed,516,,,2.0,1,0,1,Jean-Luc Nancy,Osamu Nishitani
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q11565974,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q11565974,Directed,517,,,2.0,1,0,1,Jean-Luc Nancy,Nao Sawada
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q6204614,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q6204614,Directed,518,,,2.0,1,0,1,Georges Bataille,Joachim Neugroschel
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q11675762,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q11675762,Directed,519,,,2.0,1,0,1,Jean-Luc Nancy,Satoshi Ukai
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q11532243,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q11532243,Directed,521,,,2.0,1,0,1,Jean-Luc Nancy,Shōichi Matsuba
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q17226569,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q17226569,Directed,522,,,2.0,1,0,1,Jean-Luc Nancy,Kōji Hirose
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q11627914,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q11627914,Directed,525,,,2.0,1,0,1,Jean-Luc Nancy,Yūji Nishiyama
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q994115,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q994115,Directed,526,,,1.0,1,0,1,Roland Barthes,Michel Deguy
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q11473625,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q11473625,Directed,528,,,2.0,1,0,1,Jean-Luc Nancy,Atsushi Okada
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q11449948,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q11449948,Directed,529,,,2.0,1,0,1,Jean-Luc Nancy,Takaaki Morinaka
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3173978,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3173978,Directed,530,,,1.0,1,0,1,Roland Barthes,Jean Piel
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q154842,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q154842,Directed,533,,,4.0,2,0,1,Claude Lévi-Strauss,Max Ernst
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q164720,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q164720,Directed,534,,,2.0,1,0,1,Claude Lévi-Strauss,Yves Tanguy
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q2636383,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q2636383,Directed,535,,,2.0,1,0,1,Georges Bataille,Richard Howard
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q170095,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q170095,Directed,536,,,9.0,3,0,1,Antonin Artaud,Robert Desnos
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q601475,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q601475,Directed,539,,,2.0,1,0,1,Louis Althusser,Maurice de Gandillac
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q4757378,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q4757378,Directed,540,,,2.0,1,0,1,Georges Bataille,Andrew Hussey
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q431963,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q431963,Directed,541,,,2.0,1,0,1,Georges Bataille,Rosalind E. Krauss
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3086037,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3086037,Directed,542,,,4.0,2,0,1,Roland Barthes,François Wahl
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q388714,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q388714,Directed,543,,,1.0,1,0,1,Roland Barthes,Marcelin Pleynet
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q313455,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q313455,Directed,544,,,6.0,2,0,1,Claude Lévi-Strauss,Vladimir Propp
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q274705,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q274705,Directed,545,,,2.0,1,0,1,Georges Bataille,Élisabeth Roudinesco
http://datadock.io/timathom/netsci/id/resource/person/Q503017,http://datadock.io/timathom/netsci/id/resource/person/Q161955,http://www.wikidata.org/entity/Q503017,http://www.wikidata.org/entity/Q161955,Directed,547,,,2.0,1,0,1,Jean-Luc Nancy,André Breton
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q84153,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q84153,Directed,548,,,1.0,1,0,1,Roland Barthes,Hervé Guibert
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q362349,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q362349,Directed,549,,,4.0,2,0,1,Emmanuel Levinas,André Glucksmann
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q130631,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q130631,Directed,550,,,41.0,15,0,1,Louis Althusser,Jacques Derrida
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q313852,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q313852,Directed,553,,,3.0,3,0,1,Julia Kristeva,Tzvetan Todorov
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q266247,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q266247,Directed,554,,,1.0,1,0,1,Julia Kristeva,Gérard Genette
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q270834,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q270834,Directed,555,,,3.0,2,0,1,Antonin Artaud,María Casares
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q3165157,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q3165157,Directed,556,,,4.0,2,0,1,Louis Althusser,Jean-Claude Passeron
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q1608527,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q1608527,Directed,559,,,6.0,1,0,1,Claude Lévi-Strauss,Thomas Pavel
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q386427,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q386427,Directed,560,,,6.0,4,0,1,Antonin Artaud,Roger Blin
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3022545,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3022545,Directed,562,,,4.0,1,0,1,Claude Lévi-Strauss,Denis Bertholet
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q313379,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q313379,Directed,563,,,1.0,1,0,1,Julia Kristeva,Algirdas Julien Greimas
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q184169,Directed,565,,,2.0,2,0,1,Julia Kristeva,Louis Althusser
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3173937,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3173937,Directed,566,,,2.0,1,0,1,Claude Lévi-Strauss,Jean Petitot
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q683230,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q683230,Directed,568,,,1.0,1,0,1,Roland Barthes,Thierry Maulnier
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q98370,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q98370,Directed,569,,,2.0,1,0,1,Paul de Man,Karl Heinz Bohrer
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q3169482,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q3169482,Directed,570,,,4.0,1,0,1,Antonin Artaud,Jean-Pierre Le Goff
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q67802,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q67802,Directed,572,,,4.0,1,0,1,Paul de Man,Werner Hamacher
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q455421,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q455421,Directed,574,,,2.0,1,0,1,Claude Lévi-Strauss,Jean-François Revel
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q312467,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q312467,Directed,575,,,2.0,1,0,1,Paul de Man,Viktor Shklovsky
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q76284,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q76284,Directed,576,,,4.0,1,0,1,Paul de Man,Wolfram Fleischhauer
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q192066,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q192066,Directed,578,,,2.0,1,0,1,Claude Lévi-Strauss,Paul Ricœur
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q1588737,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q1588737,Directed,580,,,1.0,1,0,1,Georges Bataille,Hasso Krull
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q106607,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q106607,Directed,585,,,2.0,1,0,1,Antonin Artaud,Carole Bouquet
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q179109,Directed,586,,,20.0,10,0,1,Claude Lévi-Strauss,Roland Barthes
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q2562588,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q2562588,Directed,587,,,2.0,1,0,1,Claude Lévi-Strauss,Martial Gueroult
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q313379,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q313379,Directed,588,,,4.0,1,0,1,Claude Lévi-Strauss,Algirdas Julien Greimas
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q313769,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q313769,Directed,590,,,2.0,1,0,1,Claude Lévi-Strauss,Louis Hjelmslev
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q583341,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q583341,Directed,594,,,2.0,1,0,1,Claude Lévi-Strauss,François Dosse
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q952945,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q952945,Directed,596,,,1.0,1,0,1,Roland Barthes,Jean Vilar
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q12807,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q12807,Directed,598,,,18.0,12,0,1,Claude Lévi-Strauss,Umberto Eco
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q523144,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q523144,Directed,599,,,5.0,2,0,1,Roland Barthes,André Téchiné
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q313852,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q313852,Directed,600,,,4.0,1,0,1,Claude Lévi-Strauss,Tzvetan Todorov
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q42037,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q42037,Directed,601,,,2.0,1,0,1,Antonin Artaud,J. M. G. Le Clézio
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q266247,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q266247,Directed,602,,,2.0,1,0,1,Claude Lévi-Strauss,Gérard Genette
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3308748,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3308748,Directed,603,,,1.0,1,0,1,Roland Barthes,Michel-Antoine Burnier
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3086037,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3086037,Directed,606,,,2.0,1,0,1,Claude Lévi-Strauss,François Wahl
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q2566436,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q2566436,Directed,608,,,3.0,2,0,1,Roland Barthes,Renaud Camus
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q463151,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q463151,Directed,610,,,5.0,3,0,1,Claude Lévi-Strauss,Pierre Clastres
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q6862777,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q6862777,Directed,614,,,2.0,1,0,1,Paul de Man,Minae Mizumura
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q657995,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q657995,Directed,615,,,2.0,1,0,1,Claude Lévi-Strauss,Georges Balandier
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q21702339,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q21702339,Directed,616,,,2.0,1,0,1,Paul de Man,Q21702339
http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://datadock.io/timathom/netsci/id/resource/person/Q197106,http://www.wikidata.org/entity/Q153034,http://www.wikidata.org/entity/Q197106,Directed,617,,,2.0,1,0,1,Emmanuel Levinas,Ze’ev Levy
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q11468383,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q11468383,Directed,618,,,2.0,1,0,1,Paul de Man,Kazumi Yamagata
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q960473,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q960473,Directed,619,,,9.0,3,0,1,Claude Lévi-Strauss,Maurice Godelier
http://datadock.io/timathom/netsci/id/resource/person/Q353754,http://datadock.io/timathom/netsci/id/resource/person/Q11395101,http://www.wikidata.org/entity/Q353754,http://www.wikidata.org/entity/Q11395101,Directed,621,,,2.0,1,0,1,Paul de Man,Takao Tomiyama
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3052876,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3052876,Directed,622,,,4.0,1,0,1,Claude Lévi-Strauss,Emmanuel Terray
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q620118,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q620118,Directed,623,,,1.0,1,0,1,Roland Barthes,Fabrice Luchini
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q324606,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q324606,Directed,625,,,1.0,1,0,1,Roland Barthes,Daniel Mesguich
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q1223093,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q1223093,Directed,626,,,3.0,2,0,1,Roland Barthes,Carlo Ossola
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q527024,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q527024,Directed,629,,,2.0,1,0,1,Antonin Artaud,Yvan Goll
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3022908,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3022908,Directed,631,,,1.0,1,0,1,Roland Barthes,Denis Roche
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q1153825,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q1153825,Directed,632,,,1.0,1,0,1,Roland Barthes,Annie Ernaux
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q540407,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q540407,Directed,633,,,3.0,2,0,1,Louis Althusser,Jean Hyppolite
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q2408608,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q2408608,Directed,634,,,1.0,1,0,1,Roland Barthes,Patrick Cabanel
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q17485935,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q17485935,Directed,635,,,1.0,1,0,1,Roland Barthes,André Encrevé
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q319243,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q319243,Directed,637,,,1.0,1,0,1,Louis Althusser,Alexandre Koyré
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q433741,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q433741,Directed,638,,,12.0,8,0,1,Louis Althusser,Georges Canguilhem
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3167430,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3167430,Directed,642,,,1.0,1,0,1,Roland Barthes,Jean-Marc Mandosio
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3591259,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3591259,Directed,644,,,1.0,1,0,1,Roland Barthes,Éric Marty
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q328270,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q328270,Directed,646,,,1.0,1,0,1,Roland Barthes,Jean-Claude Milner
http://datadock.io/timathom/netsci/id/resource/person/Q179109,http://datadock.io/timathom/netsci/id/resource/person/Q3426764,http://www.wikidata.org/entity/Q179109,http://www.wikidata.org/entity/Q3426764,Directed,647,,,1.0,1,0,1,Roland Barthes,René Pommier
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q2977568,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q2977568,Directed,648,,,4.0,1,0,1,Claude Lévi-Strauss,Claude Imbert
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3179823,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3179823,Directed,650,,,2.0,1,0,1,Claude Lévi-Strauss,Jocelyn Benoist
http://datadock.io/timathom/netsci/id/resource/person/Q159876,http://datadock.io/timathom/netsci/id/resource/person/Q295012,http://www.wikidata.org/entity/Q159876,http://www.wikidata.org/entity/Q295012,Directed,651,,,4.0,2,0,1,Julia Kristeva,John Searle
http://datadock.io/timathom/netsci/id/resource/person/Q184169,http://datadock.io/timathom/netsci/id/resource/person/Q153034,http://www.wikidata.org/entity/Q184169,http://www.wikidata.org/entity/Q153034,Directed,652,,,3.0,2,0,1,Louis Althusser,Emmanuel Levinas
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q342931,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q342931,Directed,653,,,2.0,1,0,1,Claude Lévi-Strauss,Vincent Descombes
http://datadock.io/timathom/netsci/id/resource/person/Q128126,http://datadock.io/timathom/netsci/id/resource/person/Q3089931,http://www.wikidata.org/entity/Q128126,http://www.wikidata.org/entity/Q3089931,Directed,655,,,8.0,1,0,1,Claude Lévi-Strauss,Frédéric Keck
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q3124189,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q3124189,Directed,659,,,4.0,1,0,1,Antonin Artaud,Gérard Mordillat
http://datadock.io/timathom/netsci/id/resource/person/Q187166,http://datadock.io/timathom/netsci/id/resource/person/Q3159808,http://www.wikidata.org/entity/Q187166,http://www.wikidata.org/entity/Q3159808,Directed,660,,,2.0,1,0,1,Antonin Artaud,Jacques Prevel
http://datadock.io/timathom/netsci/id/resource/person/Q207359,http://datadock.io/timathom/netsci/id/resource/person/Q7197,http://www.wikidata.org/entity/Q207359,http://www.wikidata.org/entity/Q7197,Directed,662,,,2.0,1,0,1,Georges Bataille,Simone de Beauvoir
